time,free_cpu_ratio,job_queue_ratio,battery_ratio,running_job_ratio,time_norm,cpu_usage_ratio,clean_energy_ratio,solar_generation,wind_generation,clean_energy_generation,non_clean_energy_used,cluster_consumption,reward,battery_level,ram_usage_ratio,brown_energy_ratio,completed_jobs,avg_slowdown
79,0.7434532895775587,1.0,1.0,0.078125,0.2633333333333333,0.2565467104224413,0.810715450895554,205.95047589336457,0.0,185.35542830402812,43.276489465980944,228.63191777000907,-17.016050850821596,100,0.22178151365023469,0.189284549104446,1,26.0
80,0.7815663231108136,1.0,0.8,0.0625,0.26666666666666666,0.21843367688918633,0.10874150784138015,62.11657082460498,62.11657082460498,20.0,163.92240825990518,183.92240825990518,-30.255583098219127,80.0,0.1520214874538376,0.8912584921586199,2,13.542857142857144
81,0.726598255577693,1.0,1.0,0.0625,0.27,0.273401744422307,1.0,833.2869469855289,119.99999999999999,641.958252286976,0,262.22331423096807,-13.846461433399746,100,0.1567831095820692,0.0,1,26.666666666666668
82,0.6794546298689357,1.0,1.0,0.078125,0.2733333333333333,0.3205453701310644,1.0,661.1104819208523,169.70562748477138,442.26436899247284,0,325.55884158929587,10.961636110393194,100,0.2117609672045706,0.0,0,0
83,0.720940335612883,1.0,1.0,0.078125,0.27666666666666667,0.279059664387117,0.6004707687184456,424.60151975243434,207.84609690826525,195.07988055975216,129.79834952645382,324.878230086206,-8.820072299136402,100,0.21812883438267106,0.3995292312815544,1,13.666666666666666
84,0.6164083782010723,1.0,0.8,0.09375,0.28,0.38359162179892775,0.053814788249456624,231.8221983093764,231.8221983093764,20.0,351.6450561375561,371.6450561375561,-7.772929369614083,80.0,0.27561506978361705,0.9461852117505434,0,0
85,0.656424838978042,1.0,1.0,0.09375,0.2833333333333333,0.343575161021958,0.4847162702977218,442.54302884703577,240.0,182.28872596233217,193.78432363917395,376.0730496015061,-18.274949110979687,100,0.31608302497621343,0.5152837297022782,1,21.0
86,0.6114548795714414,1.0,1.0,0.09375,0.2866666666666667,0.38854512042855854,0.5883753651977524,446.76624749288226,231.8221983093764,193.44964426515529,135.33646016349812,328.7861044286534,-7.209714477616421,100,0.30431154298319785,0.41162463480224765,1,12.142857142857142
87,0.5495403329305425,1.0,1.0,0.109375,0.29,0.4504596670694575,1.0,807.3613470984326,207.84609690826528,539.5637251711506,0,444.93877844860833,11.351379001208372,100,0.3613592206389139,0.0,0,0
88,0.694926448398488,1.0,1.0,0.078125,0.29333333333333333,0.30507355160151195,1.0,674.7994526674013,169.7056274847714,454.5844426643669,0,344.4358279342961,-44.709779345195464,100,0.21930508025923034,0.0,3,20.541666666666668
89,0.6318555154356158,1.0,1.0,0.078125,0.2966666666666667,0.36814448456438426,1.0,856.4318910182326,119.99999999999999,662.7887019164093,0,335.09331524132665,-1.5622332129735133,100,0.23207292338615204,0.0,1,14.666666666666666
90,0.5960696531276093,1.0,1.0,0.078125,0.3,0.40393034687239066,0.8016912216126186,389.68577998201425,62.11657082460504,294.8122882416683,72.92566409445334,367.7379523361216,-1.8793845271304546,100,0.21558860475889563,0.1983087783873813,1,11.125
91,0.5887582734999489,1.0,0.8,0.078125,0.30333333333333334,0.4112417265000511,0.048027751494320946,2.939152317953648e-14,2.939152317953648e-14,20.0,396.425907474867,416.425907474867,-35.80571979061342,80.0,0.24022480114323252,0.9519722485056791,1,30.0
92,0.5084112969252461,1.0,1.0,0.09375,0.30666666666666664,0.49158870307475383,1.0,532.3766415113311,0.0,479.13897736019794,0,445.81239507938716,11.474766109224262,100,0.2618315620521121,0.0,0,0
93,0.5726217919770953,1.0,1.0,0.078125,0.31,0.4273782080229047,1.0,562.3536466722215,0.0,506.1182820049994,0,389.3812545115163,-43.86072251878842,100,0.22987855405181534,0.0,2,29.57142857142857
94,0.5391370564950828,1.0,1.0,0.078125,0.31333333333333335,0.46086294350491713,0.9555741562613314,353.93252392728937,0.0,318.53927153456044,14.809291156628547,333.348562691189,-0.7916423299729081,100,0.23171976113736015,0.04442584373866863,1,13.285714285714286
95,0.5639435407089983,1.0,1.0,0.078125,0.31666666666666665,0.4360564592910017,1.0,537.3984352511416,0.0,483.6585917260274,0,338.3017771599268,-33.69183062212699,100,0.2281866692879463,0.0,1,47.0
96,0.7200927755948567,1.0,1.0,0.0625,0.32,0.2799072244051433,1.0,252.83954418950262,0.0,227.55558977055236,0,177.09258513135273,-14.565040231546476,100,0.1877393527560013,0.0,2,14.702380952380953
97,0.7452568624506942,1.0,1.0,0.0625,0.3233333333333333,0.2547431375493058,1.0,261.8235162067143,0.0,235.6411645860429,0,157.82111345142738,-19.235770587352082,100,0.17147736275782777,0.0,1,32.0
98,0.7518308651733563,1.0,1.0,0.0625,0.32666666666666666,0.24816913482664377,1.0,189.23514930389504,0.0,170.31163437350554,0,148.1708557383171,-19.588825928853403,100,0.14832423184756505,0.0,1,32.333333333333336
99,0.7767066399956728,1.0,0.8,0.0625,0.33,0.22329336000432717,0.12114155836759895,0.0,0.0,20.0,145.09610962169435,165.09610962169435,-18.90728875263504,80.0,0.17116290477553386,0.878858441632401,1,14.0
100,0.8506062666695674,1.0,0.6,0.03125,0.3333333333333333,0.14939373333043263,0.1886200347138264,0.0,0.0,20.0,86.03327493998145,106.03327493998145,-156.52941810573216,60.0,0.06420877878864306,0.8113799652861736,3,52.25
101,0.8574025660811684,1.0,0.4,0.03125,0.33666666666666667,0.14259743391883162,0.1886200347138264,0.0,0.0,20.0,86.03327493998145,106.03327493998145,-103.79980700396698,40.0,0.06058205296259467,0.8113799652861736,1,100.0
102,0.7873395908903212,1.0,0.858615640590485,0.046875,0.34,0.21266040910967873,1.0,458.61564059048493,0.0,412.75407653143645,0,140.73077651283296,10.637981227329036,85.8615640590485,0.07829611927868518,0.0,0,0
103,0.7369052763503903,1.0,1.0,0.0625,0.3433333333333333,0.2630947236496097,0.895040463777565,163.60511832413647,0.0,147.24460649172283,17.26706918187665,164.51167567359948,8.690093446500128,100,0.11607336423761405,0.10495953622243503,0,0
104,0.8063434018874793,1.0,1.0,0.046875,0.3466666666666667,0.19365659811252073,1.0,424.5873153446575,62.11657082460498,326.2236700680473,0,169.41767205409857,-71.25236353899578,100,0.1377401578714742,0.0,2,42.91666666666667
105,0.7137052796032857,1.0,1.0,0.0625,0.35,0.2862947203967143,1.0,875.9714731140084,119.99999999999999,680.3743258026076,0,266.24481558359264,10.858884161190144,100,0.20027197915348294,0.0,0,0
106,0.7524859412821177,1.0,1.0,0.0625,0.35333333333333333,0.24751405871788237,0.5977326843709846,302.0648201493167,169.70562748477138,119.12327339809075,80.16861160807788,199.29188500616863,-8.427804136426662,100,0.18478401405516387,0.4022673156290154,1,13.125
107,0.7966120295133886,1.0,1.0,0.046875,0.3566666666666667,0.20338797048661136,1.0,500.9070220080956,207.84609690826525,263.75483258984735,0,160.2115406436112,-144.38983608854016,100,0.16355888653439543,0.0,2,79.5
108,0.8289246156234353,1.0,1.0,0.046875,0.36,0.17107538437656472,1.0,859.9193513485319,231.8221983093764,565.28743773524,0,160.2115406436112,-94.4867738468703,100,0.14322896078671243,0.0,1,107.0
109,0.8278714668134028,1.0,1.0,0.046875,0.36333333333333334,0.1721285331865971,0.7268903996598893,363.6462388719576,240.0,111.28161498476183,41.811086524063,153.09270150882483,-10.945806407242422,100,0.1702020317614339,0.2731096003401106,1,18.0
110,0.8193935671323388,1.0,0.8,0.046875,0.36666666666666664,0.18060643286766123,0.15714059478535713,231.8221983093764,231.8221983093764,20.0,107.27455962171058,127.27455962171058,-22.48203547235654,80.0,0.14076097374027963,0.8428594052146429,1,18.166666666666668
111,0.7595327340136353,1.0,0.9772547137828431,0.0625,0.37,0.24046726598636467,0.991700028926981,385.10081069110845,207.84609690826528,159.52924240455883,1.3351699693819228,160.86441237394075,10.555402376498714,97.72547137828431,0.20343507546181339,0.008299971073019092,0,0
112,0.6888591553592868,1.0,0.8,0.078125,0.37333333333333335,0.31114084464071323,0.23710338429688468,217.516715930241,169.7056274847714,63.02997960092261,202.80333942922994,265.83331903015255,-4.324509780140166,80.0,0.23387522189851118,0.7628966157031153,0,0
113,0.7181318192025723,1.0,1.0,0.078125,0.37666666666666665,0.28186818079742765,1.0,897.2174043938293,119.99999999999999,699.4956639544464,0,323.8453600107851,-24.487728790941052,100,0.2543850369208961,0.0,1,37.333333333333336
114,0.6953452845541641,1.0,1.0,0.078125,0.38,0.30465471544583594,1.0,712.1550162083832,62.11657082460504,585.0346008454004,0,280.1006644670671,-5.919369186995825,100,0.24637969846074748,0.0,1,18.833333333333332
115,0.7641461155084492,1.0,1.0,0.0625,0.38333333333333336,0.23585388449155076,1.0,469.89098274086945,2.939152317953648e-14,422.90188446678246,0,300.5754779304024,-61.292438346525344,100,0.15855607382978354,0.0,2,38.0
116,0.6900802047720269,1.0,1.0,0.078125,0.38666666666666666,0.3099197952279731,1.0,684.2638123574649,0.0,615.8374311217184,0,329.1552171764972,10.92975938568392,100,0.20822624112405008,0.0,0,0
117,0.6425193549923573,1.0,1.0,0.09375,0.39,0.3574806450076426,1.0,603.5251938231498,0.0,543.1726744408348,0,416.1133822080243,11.072441935022928,100,0.24852641668518416,0.0,0,0
118,0.5380993661080016,1.0,0.8,0.109375,0.3933333333333333,0.4619006338919985,0.04203450700424109,0.0,0.0,20.0,455.799561488424,475.799561488424,-7.773607958239184,80.0,0.28882249342154453,0.957965492995759,0,0
